user_id,signup_date,country,state,device,age,gender,acquisition_channel,total_sessions,avg_session_duration,total_pages_viewed,last_active_date,total_revenue,total_purchases,avg_order_value,first_purchase_date,last_purchase_date,days_since_signup,days_since_last_active,avg_revenue_per_purchase,revenue_per_session,has_purchased,engagement_score_raw,engagement_score,churn
3112,2023-04-23,India,Gujarat,Desktop,48,Male,Facebook Ads,6.0,19.833333333333332,68.0,2023-05-17,0.0,0.0,0.0,,,67,43.0,0.0,0.0,0,8.95,0.46134020618556704,1
3113,2023-01-25,India,Tamil Nadu,Desktop,43,Male,Facebook Ads,2.0,40.5,12.0,2023-06-26,12184.0,2.0,6092.0,2023-05-04,2023-06-25,155,3.0,6092.0,6092.0,1,13.55,0.6984536082474228,0
3114,2023-06-17,India,Maharashtra,Mobile,39,Female,Referral,4.0,16.25,25.0,2023-06-22,8743.0,1.0,8743.0,2023-03-29,2023-03-29,12,7.0,8743.0,2185.75,1,7.075,0.3646907216494846,0
3115,2023-03-29,India,Odisha,Mobile,53,Female,Referral,8.0,30.5,53.0,2023-06-21,6743.0,1.0,6743.0,2023-02-07,2023-02-07,92,8.0,6743.0,842.875,1,13.35,0.6881443298969072,0
3116,2023-01-14,India,Tamil Nadu,Mobile,52,Male,Facebook Ads,3.0,15.333333333333334,31.0,2023-04-13,239.0,1.0,239.0,2023-02-23,2023-02-23,166,77.0,239.0,79.66666666666667,1,6.3,0.3247422680412371,1
3117,2023-06-03,India,Uttar Pradesh,Mobile,28,Female,Referral,6.0,12.833333333333334,48.0,2023-06-29,2258.0,1.0,2258.0,2023-01-31,2023-01-31,26,0.0,2258.0,376.3333333333333,1,7.05,0.36340206185567014,0
3118,2023-04-12,India,Telangana,Desktop,44,Male,Google Ads,6.0,40.666666666666664,37.0,2023-06-23,2784.0,1.0,2784.0,2023-05-01,2023-05-01,78,6.0,2784.0,464.0,1,15.399999999999999,0.7938144329896907,0
3119,2023-05-30,India,West Bengal,Mobile,51,Female,Organic,5.0,47.8,40.0,2023-06-15,0.0,0.0,0.0,,,30,14.0,0.0,0.0,0,16.839999999999996,0.868041237113402,0
3120,2023-06-25,India,Telangana,Mobile,35,Female,Google Ads,4.0,19.5,16.0,2023-06-23,22889.0,3.0,7629.666666666667,2023-01-24,2023-06-09,4,6.0,7629.666666666667,5722.25,1,8.45,0.43556701030927836,0
3121,2023-03-24,India,Gujarat,Mobile,44,Female,Organic,7.0,20.714285714285715,36.0,2023-05-09,12813.0,3.0,4271.0,2023-03-20,2023-05-28,97,51.0,4271.0,1830.4285714285713,1,10.314285714285715,0.5316642120765833,1
3122,2023-04-20,India,Rajasthan,Mobile,21,Female,Organic,5.0,36.8,52.0,2023-02-27,13008.0,3.0,4336.0,2023-01-23,2023-05-03,70,122.0,4336.0,2601.6,1,14.139999999999999,0.7288659793814433,1
3123,2023-06-28,India,Delhi,Mobile,34,Male,Referral,6.0,32.5,40.0,2023-06-09,3882.0,1.0,3882.0,2023-03-23,2023-03-23,1,20.0,3882.0,647.0,1,12.95,0.6675257731958764,0
3124,2023-05-11,India,Uttar Pradesh,Mobile,23,Male,Referral,4.0,36.25,36.0,2023-05-07,3426.0,1.0,3426.0,2023-03-30,2023-03-30,49,53.0,3426.0,856.5,1,13.075,0.6739690721649485,1
3125,2023-06-19,India,Gujarat,Desktop,59,Female,Organic,6.0,27.666666666666668,36.0,2023-06-13,4351.0,1.0,4351.0,2023-05-24,2023-05-24,10,16.0,4351.0,725.1666666666666,1,11.5,0.5927835051546392,0
3126,2023-01-19,India,Tamil Nadu,Mobile,28,Male,Referral,3.0,34.666666666666664,12.0,2023-06-22,2612.0,1.0,2612.0,2023-01-25,2023-01-25,161,7.0,2612.0,870.6666666666666,1,12.099999999999998,0.6237113402061855,0
3127,2023-01-28,India,Maharashtra,Desktop,22,Male,Google Ads,8.0,25.75,46.0,2023-05-27,14211.0,3.0,4737.0,2023-01-02,2023-05-01,152,33.0,4737.0,1776.375,1,12.325,0.6353092783505154,1
3128,2023-06-22,India,Uttar Pradesh,Mobile,35,Male,Facebook Ads,5.0,45.4,54.0,2023-06-10,21014.0,3.0,7004.666666666667,2023-01-02,2023-05-20,7,19.0,7004.666666666667,4202.8,1,16.72,0.8618556701030928,0
3129,2023-03-12,India,Rajasthan,Mobile,42,Female,Referral,3.0,33.0,34.0,2023-06-29,3877.0,2.0,1938.5,2023-01-12,2023-01-14,109,0.0,1938.5,1292.3333333333333,1,11.8,0.6082474226804124,0
3130,2023-03-04,India,West Bengal,Mobile,27,Female,Referral,3.0,15.333333333333334,24.0,2023-06-02,5626.0,1.0,5626.0,2023-02-18,2023-02-18,117,27.0,5626.0,1875.3333333333333,1,6.3,0.3247422680412371,0
3131,2023-03-14,India,Maharashtra,Mobile,58,Male,Referral,5.0,37.0,50.0,2023-06-26,29526.0,4.0,7381.5,2023-01-14,2023-05-01,107,3.0,7381.5,5905.2,1,14.4,0.7422680412371134,0
3132,2023-05-04,India,Delhi,Mobile,33,Male,Facebook Ads,7.0,36.57142857142857,54.0,2023-05-24,0.0,0.0,0.0,,,56,36.0,0.0,0.0,0,14.47142857142857,0.7459499263622975,1
3133,2023-04-29,India,Karnataka,Mobile,27,Male,Google Ads,3.0,27.0,13.0,2023-05-16,0.0,0.0,0.0,,,61,44.0,0.0,0.0,0,9.6,0.4948453608247423,1
3134,2023-05-01,India,Delhi,Desktop,27,Male,Organic,3.0,14.0,9.0,2023-04-24,19370.0,4.0,4842.5,2023-02-01,2023-04-01,59,66.0,4842.5,6456.666666666667,1,6.5,0.3350515463917526,1
3135,2023-01-19,India,Telangana,Desktop,53,Female,Google Ads,4.0,11.25,41.0,2023-03-31,2763.0,1.0,2763.0,2023-06-17,2023-06-17,161,90.0,2763.0,690.75,1,5.575,0.2873711340206186,1
3136,2023-06-24,India,Uttar Pradesh,Mobile,38,Male,Referral,5.0,32.0,28.0,2023-06-26,13932.0,2.0,6966.0,2023-02-23,2023-03-08,5,3.0,6966.0,2786.4,1,12.5,0.6443298969072165,0
3137,2023-05-22,India,Telangana,Mobile,31,Male,Facebook Ads,4.0,34.0,23.0,2023-04-11,0.0,0.0,0.0,,,38,79.0,0.0,0.0,0,12.2,0.6288659793814433,1
3138,2023-04-30,India,Gujarat,Desktop,25,Male,Google Ads,0.0,0.0,0.0,,4406.0,1.0,4406.0,2023-02-05,2023-02-05,60,60.0,4406.0,0.0,1,0.2,0.010309278350515465,1
3139,2023-06-15,India,Odisha,Mobile,18,Male,Referral,4.0,45.75,28.0,2023-06-12,0.0,0.0,0.0,,,14,17.0,0.0,0.0,0,15.725,0.8105670103092784,0
3140,2023-03-02,India,Gujarat,Desktop,33,Male,Referral,4.0,29.0,22.0,2023-03-28,11608.0,2.0,5804.0,2023-01-17,2023-02-20,119,93.0,5804.0,2902.0,1,11.1,0.5721649484536083,1
3141,2023-06-13,India,West Bengal,Desktop,43,Female,Organic,4.0,43.5,28.0,2023-06-29,22031.0,3.0,7343.666666666667,2023-01-26,2023-06-07,16,0.0,7343.666666666667,5507.75,1,15.649999999999999,0.8067010309278351,0
3142,2023-06-17,India,Uttar Pradesh,Mobile,59,Female,Facebook Ads,6.0,40.833333333333336,39.0,2023-06-09,21422.0,3.0,7140.666666666667,2023-03-21,2023-05-19,12,20.0,7140.666666666667,3570.3333333333335,1,15.85,0.8170103092783506,0
3143,2023-01-30,India,Odisha,Mobile,23,Female,Organic,5.0,29.4,34.0,2023-06-28,11905.0,3.0,3968.3333333333335,2023-01-19,2023-06-01,150,1.0,3968.3333333333335,2381.0,1,11.919999999999998,0.6144329896907216,0
3144,2023-01-09,India,Maharashtra,Mobile,56,Female,Google Ads,4.0,31.75,28.0,2023-06-25,1860.0,1.0,1860.0,2023-06-07,2023-06-07,171,4.0,1860.0,465.0,1,11.725,0.6043814432989691,0
3145,2023-03-05,India,Odisha,Desktop,19,Female,Organic,3.0,22.666666666666668,18.0,2023-02-26,12390.0,2.0,6195.0,2023-01-21,2023-03-18,116,123.0,6195.0,4130.0,1,8.700000000000001,0.44845360824742275,1
3146,2023-06-10,India,West Bengal,Mobile,26,Male,Google Ads,6.0,30.5,48.0,2023-06-02,12706.0,3.0,4235.333333333333,2023-01-12,2023-03-29,19,27.0,4235.333333333333,2117.6666666666665,1,12.75,0.6572164948453609,0
3147,2023-04-30,India,Tamil Nadu,Desktop,22,Female,Referral,9.0,31.0,67.0,2023-06-13,12567.0,2.0,6283.5,2023-01-01,2023-04-08,60,16.0,6283.5,1396.3333333333333,1,14.2,0.731958762886598,0
3148,2023-02-21,India,Telangana,Mobile,57,Female,Facebook Ads,4.0,30.0,25.0,2023-06-08,15503.0,3.0,5167.666666666667,2023-01-01,2023-05-05,128,21.0,5167.666666666667,3875.75,1,11.6,0.5979381443298969,0
3149,2023-03-30,India,Rajasthan,Mobile,22,Female,Facebook Ads,5.0,28.0,38.0,2023-06-27,13498.0,2.0,6749.0,2023-03-03,2023-04-05,91,2.0,6749.0,2699.6,1,11.3,0.5824742268041238,0
3150,2023-05-22,India,Gujarat,Mobile,25,Male,Referral,6.0,27.0,43.0,2023-05-21,17441.0,2.0,8720.5,2023-02-22,2023-03-04,38,39.0,8720.5,2906.8333333333335,1,11.5,0.5927835051546392,1
3151,2023-02-22,India,Uttar Pradesh,Mobile,22,Male,Facebook Ads,7.0,37.285714285714285,44.0,2023-05-26,7431.0,1.0,7431.0,2023-05-15,2023-05-15,127,34.0,7431.0,1061.5714285714287,1,14.885714285714284,0.7673048600883652,1
3152,2023-03-19,India,West Bengal,Mobile,22,Male,Organic,10.0,26.5,60.0,2023-06-06,1106.0,2.0,553.0,2023-05-15,2023-06-07,102,23.0,553.0,110.6,1,13.35,0.6881443298969072,0
3153,2023-02-10,India,Karnataka,Mobile,34,Male,Google Ads,5.0,40.0,43.0,2023-06-16,29398.0,4.0,7349.5,2023-03-26,2023-06-21,139,13.0,7349.5,5879.6,1,15.3,0.7886597938144331,0
3154,2023-03-09,India,Rajasthan,Mobile,26,Female,Google Ads,7.0,35.714285714285715,54.0,2023-05-28,0.0,0.0,0.0,,,112,32.0,0.0,0.0,0,14.214285714285714,0.7326951399116348,1
3155,2023-01-08,India,West Bengal,Mobile,51,Female,Google Ads,8.0,35.875,60.0,2023-06-06,4797.0,1.0,4797.0,2023-03-03,2023-03-03,172,23.0,4797.0,599.625,1,14.962499999999999,0.7712628865979382,0
3156,2023-01-02,India,Karnataka,Mobile,50,Female,Organic,5.0,34.4,45.0,2023-04-15,899.0,1.0,899.0,2023-02-21,2023-02-21,178,75.0,899.0,179.8,1,13.019999999999998,0.6711340206185566,1
3157,2023-04-15,India,Karnataka,Desktop,39,Male,Google Ads,6.0,13.833333333333334,49.0,2023-05-19,3157.0,1.0,3157.0,2023-01-28,2023-01-28,75,41.0,3157.0,526.1666666666666,1,7.3500000000000005,0.37886597938144334,1
3158,2023-05-05,India,Karnataka,Mobile,38,Female,Facebook Ads,5.0,20.0,38.0,2023-06-16,11864.0,2.0,5932.0,2023-05-01,2023-05-20,55,13.0,5932.0,2372.8,1,8.9,0.4587628865979382,0
3159,2023-04-20,India,Tamil Nadu,Mobile,32,Female,Google Ads,5.0,36.8,31.0,2023-03-17,18407.0,3.0,6135.666666666667,2023-01-12,2023-06-12,70,104.0,6135.666666666667,3681.4,1,14.139999999999999,0.7288659793814433,1
3160,2023-03-27,India,Odisha,Desktop,18,Male,Organic,6.0,25.333333333333332,33.0,2023-06-05,22759.0,3.0,7586.333333333333,2023-01-22,2023-03-30,94,24.0,7586.333333333333,3793.1666666666665,1,11.2,0.577319587628866,0
3161,2023-06-18,India,Delhi,Desktop,24,Male,Facebook Ads,5.0,33.8,46.0,2023-06-17,7718.0,1.0,7718.0,2023-02-03,2023-02-03,11,12.0,7718.0,1543.6,1,12.839999999999998,0.6618556701030928,0
3162,2023-04-30,India,Gujarat,Mobile,40,Female,Referral,7.0,30.714285714285715,54.0,2023-05-14,14399.0,2.0,7199.5,2023-02-25,2023-04-04,60,46.0,7199.5,2057.0,1,13.114285714285714,0.6759941089837997,1
3163,2023-05-07,India,Karnataka,Mobile,23,Female,Facebook Ads,6.0,35.666666666666664,46.0,2023-06-17,0.0,0.0,0.0,,,53,12.0,0.0,0.0,0,13.7,0.7061855670103093,0
3164,2023-01-16,India,West Bengal,Desktop,37,Female,Organic,3.0,27.333333333333332,15.0,2023-05-19,8251.0,2.0,4125.5,2023-04-18,2023-05-04,164,41.0,4125.5,2750.3333333333335,1,10.1,0.520618556701031,1
3165,2023-03-03,India,Maharashtra,Desktop,43,Female,Facebook Ads,1.0,51.0,7.0,2023-06-20,9915.0,2.0,4957.5,2023-05-26,2023-05-26,118,9.0,4957.5,9915.0,1,16.2,0.8350515463917526,0
3166,2023-04-23,India,Maharashtra,Desktop,59,Female,Google Ads,5.0,37.0,36.0,2023-06-20,16050.0,3.0,5350.0,2023-02-11,2023-06-13,67,9.0,5350.0,3210.0,1,14.2,0.731958762886598,0
3167,2023-06-25,India,Uttar Pradesh,Mobile,29,Female,Organic,3.0,41.333333333333336,12.0,2023-06-08,3153.0,1.0,3153.0,2023-03-15,2023-03-15,4,21.0,3153.0,1051.0,1,14.1,0.7268041237113403,0
3168,2023-06-07,India,Telangana,Mobile,30,Male,Referral,2.0,9.0,15.0,2023-04-12,422.0,1.0,422.0,2023-05-02,2023-05-02,22,78.0,422.0,211.0,1,3.9,0.20103092783505155,1
3169,2023-01-12,India,Karnataka,Mobile,30,Male,Google Ads,5.0,37.0,28.0,2023-06-18,0.0,0.0,0.0,,,168,11.0,0.0,0.0,0,13.6,0.7010309278350516,0
3170,2023-02-04,India,West Bengal,Desktop,19,Female,Organic,5.0,30.2,41.0,2023-06-09,16344.0,3.0,5448.0,2023-01-17,2023-04-01,145,20.0,5448.0,3268.8,1,12.159999999999998,0.6268041237113402,0
3171,2023-01-11,India,Karnataka,Mobile,49,Male,Organic,5.0,33.0,31.0,2023-05-23,2715.0,1.0,2715.0,2023-03-17,2023-03-17,169,37.0,2715.0,543.0,1,12.6,0.6494845360824743,1
3172,2023-03-05,India,Tamil Nadu,Mobile,48,Female,Referral,3.0,27.666666666666668,23.0,2023-05-31,29526.0,4.0,7381.5,2023-01-28,2023-06-23,116,29.0,7381.5,9842.0,1,10.600000000000001,0.5463917525773198,0
3173,2023-02-19,India,Telangana,Desktop,28,Female,Referral,4.0,40.5,37.0,2023-04-19,7415.0,2.0,3707.5,2023-01-26,2023-05-13,130,71.0,3707.5,1853.75,1,14.55,0.7500000000000001,1
3174,2023-05-29,India,Karnataka,Mobile,54,Male,Organic,9.0,27.444444444444443,64.0,2023-06-29,9822.0,2.0,4911.0,2023-02-04,2023-05-18,31,0.0,4911.0,1091.3333333333333,1,13.133333333333333,0.6769759450171822,0
3175,2023-03-10,India,Gujarat,Mobile,21,Male,Referral,3.0,22.333333333333332,17.0,2023-06-04,12911.0,2.0,6455.5,2023-03-12,2023-04-07,111,25.0,6455.5,4303.666666666667,1,8.6,0.443298969072165,0
3176,2023-02-17,India,Maharashtra,Mobile,51,Female,Referral,5.0,34.4,26.0,2023-05-17,3930.0,2.0,1965.0,2023-01-22,2023-03-27,132,43.0,1965.0,786.0,1,13.219999999999999,0.6814432989690722,1
3177,2023-01-20,India,Karnataka,Mobile,33,Male,Google Ads,8.0,34.875,68.0,2023-06-26,5546.0,1.0,5546.0,2023-01-16,2023-01-16,160,3.0,5546.0,693.25,1,14.6625,0.755798969072165,0
3178,2023-04-11,India,Gujarat,Mobile,48,Female,Organic,4.0,39.5,40.0,2023-06-01,0.0,0.0,0.0,,,79,28.0,0.0,0.0,0,13.85,0.7139175257731959,0
3179,2023-06-21,India,Gujarat,Mobile,42,Male,Facebook Ads,7.0,25.142857142857142,45.0,2023-06-25,20250.0,3.0,6750.0,2023-02-27,2023-06-12,8,4.0,6750.0,2892.8571428571427,1,11.642857142857142,0.6001472754050073,0
3180,2023-06-10,India,Odisha,Mobile,56,Female,Google Ads,7.0,28.714285714285715,26.0,2023-06-24,6989.0,1.0,6989.0,2023-06-23,2023-06-23,19,5.0,6989.0,998.4285714285714,1,12.314285714285713,0.6347569955817378,0
3181,2023-05-17,India,Gujarat,Mobile,25,Male,Organic,7.0,25.0,51.0,2023-06-29,22848.0,4.0,5712.0,2023-01-28,2023-03-19,43,0.0,5712.0,3264.0,1,11.8,0.6082474226804124,0
3182,2023-03-09,India,Telangana,Mobile,25,Female,Organic,5.0,35.6,47.0,2023-06-11,1177.0,1.0,1177.0,2023-04-04,2023-04-04,112,18.0,1177.0,235.4,1,13.379999999999999,0.6896907216494845,0
3183,2023-02-04,India,Maharashtra,Mobile,51,Male,Google Ads,0.0,0.0,0.0,,2063.0,1.0,2063.0,2023-04-10,2023-04-10,145,145.0,2063.0,0.0,1,0.2,0.010309278350515465,1
3184,2023-03-06,India,Uttar Pradesh,Mobile,32,Male,Referral,7.0,19.142857142857142,39.0,2023-06-01,0.0,0.0,0.0,,,115,28.0,0.0,0.0,0,9.242857142857144,0.4764359351988219,0
3185,2023-01-08,India,Tamil Nadu,Mobile,22,Male,Facebook Ads,13.0,25.153846153846153,91.0,2023-06-29,5567.0,1.0,5567.0,2023-04-26,2023-04-26,172,0.0,5567.0,428.2307692307692,1,14.246153846153845,0.7343378271213323,0
3186,2023-02-14,India,Maharashtra,Mobile,36,Female,Facebook Ads,5.0,35.6,35.0,2023-06-03,12282.0,2.0,6141.0,2023-01-23,2023-06-02,135,26.0,6141.0,2456.4,1,13.58,0.7000000000000001,0
3187,2023-03-28,India,West Bengal,Mobile,27,Male,Organic,3.0,23.333333333333332,14.0,2023-05-08,4647.0,2.0,2323.5,2023-04-18,2023-06-16,93,52.0,2323.5,1549.0,1,8.9,0.4587628865979382,1
3188,2023-06-24,India,Uttar Pradesh,Mobile,26,Male,Organic,5.0,29.0,38.0,2023-05-25,8975.0,1.0,8975.0,2023-06-09,2023-06-09,5,35.0,8975.0,1795.0,1,11.399999999999999,0.5876288659793815,1
3189,2023-06-17,India,Gujarat,Mobile,46,Female,Facebook Ads,5.0,26.6,24.0,2023-06-13,10177.0,3.0,3392.3333333333335,2023-01-12,2023-05-14,12,16.0,3392.3333333333335,2035.4,1,11.08,0.5711340206185568,0
3190,2023-03-17,India,Karnataka,Mobile,57,Female,Organic,8.0,25.125,66.0,2023-05-25,11219.0,2.0,5609.5,2023-06-02,2023-06-06,104,35.0,5609.5,1402.375,1,11.9375,0.6153350515463918,1
3191,2023-03-17,India,Odisha,Mobile,54,Male,Facebook Ads,7.0,31.714285714285715,29.0,2023-04-06,10293.0,3.0,3431.0,2023-02-22,2023-06-25,104,84.0,3431.0,1470.4285714285713,1,13.614285714285714,0.7017673048600884,1
3192,2023-06-23,India,Uttar Pradesh,Desktop,36,Male,Referral,3.0,37.333333333333336,27.0,2023-05-18,0.0,0.0,0.0,,,6,42.0,0.0,0.0,0,12.700000000000001,0.6546391752577321,1
3193,2023-02-16,India,West Bengal,Mobile,30,Male,Facebook Ads,3.0,22.666666666666668,16.0,2023-05-08,5902.0,2.0,2951.0,2023-05-05,2023-05-29,133,52.0,2951.0,1967.3333333333333,1,8.700000000000001,0.44845360824742275,1
3194,2023-01-15,India,West Bengal,Mobile,57,Male,Facebook Ads,3.0,15.0,29.0,2023-05-30,16048.0,3.0,5349.333333333333,2023-03-20,2023-05-08,165,30.0,5349.333333333333,5349.333333333333,1,6.6,0.3402061855670103,0
3195,2023-04-15,India,Uttar Pradesh,Mobile,33,Female,Facebook Ads,5.0,33.2,52.0,2023-05-25,0.0,0.0,0.0,,,75,35.0,0.0,0.0,0,12.46,0.6422680412371135,1
3196,2023-05-27,India,Odisha,Desktop,47,Male,Organic,4.0,41.75,19.0,2023-06-17,25550.0,4.0,6387.5,2023-01-24,2023-06-12,33,12.0,6387.5,6387.5,1,15.325000000000001,0.7899484536082475,0
3197,2023-01-26,India,Gujarat,Mobile,22,Female,Referral,2.0,34.0,9.0,2023-05-06,0.0,0.0,0.0,,,154,54.0,0.0,0.0,0,11.2,0.577319587628866,1
3198,2023-02-21,India,Telangana,Mobile,50,Female,Google Ads,3.0,29.0,28.0,2023-05-02,0.0,0.0,0.0,,,128,58.0,0.0,0.0,0,10.2,0.5257731958762887,1
3199,2023-04-03,India,West Bengal,Mobile,36,Male,Google Ads,4.0,27.5,13.0,2023-06-13,3223.0,1.0,3223.0,2023-06-08,2023-06-08,87,16.0,3223.0,805.75,1,10.45,0.538659793814433,0
3200,2023-05-30,India,Gujarat,Mobile,36,Female,Facebook Ads,3.0,44.333333333333336,30.0,2023-04-13,30959.0,4.0,7739.75,2023-01-14,2023-06-06,30,77.0,7739.75,10319.666666666666,1,15.600000000000001,0.8041237113402063,1
3201,2023-01-21,India,Telangana,Desktop,34,Male,Organic,2.0,25.0,22.0,2023-02-17,0.0,0.0,0.0,,,159,132.0,0.0,0.0,0,8.5,0.43814432989690727,1
3202,2023-02-20,India,Telangana,Mobile,41,Female,Google Ads,7.0,26.428571428571427,61.0,2023-06-14,3414.0,1.0,3414.0,2023-04-19,2023-04-19,129,15.0,3414.0,487.7142857142857,1,11.628571428571426,0.5994108983799705,0
3203,2023-02-07,India,West Bengal,Desktop,45,Female,Google Ads,6.0,22.833333333333332,39.0,2023-05-31,24755.0,3.0,8251.666666666666,2023-04-23,2023-06-15,142,29.0,8251.666666666666,4125.833333333333,1,10.45,0.538659793814433,0
3204,2023-01-20,India,Uttar Pradesh,Mobile,59,Female,Facebook Ads,5.0,28.2,32.0,2023-05-21,16430.0,2.0,8215.0,2023-02-15,2023-05-30,160,39.0,8215.0,3286.0,1,11.36,0.5855670103092784,1
3205,2023-06-06,India,Telangana,Mobile,54,Male,Facebook Ads,7.0,27.857142857142858,51.0,2023-06-08,0.0,0.0,0.0,,,23,21.0,0.0,0.0,0,11.857142857142858,0.6111929307805597,0
3206,2023-06-28,India,Karnataka,Mobile,39,Female,Organic,6.0,28.5,55.0,2023-05-18,0.0,0.0,0.0,,,1,42.0,0.0,0.0,0,11.549999999999999,0.595360824742268,1
3207,2023-05-12,India,Maharashtra,Mobile,56,Female,Google Ads,2.0,45.5,28.0,2023-06-15,7862.0,1.0,7862.0,2023-03-08,2023-03-08,48,14.0,7862.0,3931.0,1,14.85,0.7654639175257733,0
3208,2023-02-24,India,Tamil Nadu,Mobile,33,Female,Facebook Ads,3.0,31.0,34.0,2023-05-28,4285.0,2.0,2142.5,2023-03-09,2023-06-14,125,32.0,2142.5,1428.3333333333333,1,11.2,0.577319587628866,1
3209,2023-04-02,India,West Bengal,Mobile,52,Female,Referral,3.0,47.0,22.0,2023-05-24,1554.0,1.0,1554.0,2023-03-03,2023-03-03,88,36.0,1554.0,518.0,1,15.799999999999999,0.8144329896907216,1
3210,2023-01-28,India,Rajasthan,Mobile,44,Female,Referral,6.0,21.833333333333332,52.0,2023-03-25,3000.0,1.0,3000.0,2023-02-22,2023-02-22,152,96.0,3000.0,500.0,1,9.75,0.5025773195876289,1
3211,2023-01-04,India,Telangana,Desktop,29,Female,Referral,5.0,41.0,47.0,2023-06-22,3119.0,1.0,3119.0,2023-05-03,2023-05-03,176,7.0,3119.0,623.8,1,14.999999999999998,0.7731958762886597,0
3212,2023-05-30,India,Delhi,Mobile,45,Male,Facebook Ads,4.0,20.5,33.0,2023-06-02,15746.0,3.0,5248.666666666667,2023-04-14,2023-06-24,30,27.0,5248.666666666667,3936.5,1,8.749999999999998,0.4510309278350515,0
3213,2023-03-17,India,Karnataka,Mobile,18,Female,Organic,5.0,44.4,32.0,2023-06-04,6086.0,1.0,6086.0,2023-02-28,2023-02-28,104,25.0,6086.0,1217.2,1,16.02,0.8257731958762887,0
3214,2023-06-22,India,Rajasthan,Mobile,56,Female,Referral,9.0,29.666666666666668,73.0,2023-06-09,26385.0,4.0,6596.25,2023-03-03,2023-06-07,7,20.0,6596.25,2931.6666666666665,1,14.200000000000001,0.731958762886598,0
3215,2023-03-08,India,Gujarat,Mobile,35,Male,Referral,3.0,19.0,20.0,2023-06-14,26185.0,4.0,6546.25,2023-03-01,2023-06-04,113,15.0,6546.25,8728.333333333334,1,8.0,0.4123711340206186,0
3216,2023-03-27,India,Tamil Nadu,Mobile,40,Female,Referral,4.0,32.75,24.0,2023-06-05,0.0,0.0,0.0,,,94,24.0,0.0,0.0,0,11.825,0.6095360824742269,0
3217,2023-06-11,India,Odisha,Desktop,39,Female,Facebook Ads,5.0,26.8,19.0,2023-03-29,0.0,0.0,0.0,,,18,92.0,0.0,0.0,0,10.54,0.5432989690721649,1
3218,2023-04-01,India,Telangana,Desktop,21,Male,Facebook Ads,8.0,29.125,42.0,2023-06-19,11558.0,2.0,5779.0,2023-02-01,2023-06-15,89,10.0,5779.0,1444.75,1,13.1375,0.6771907216494846,0
3219,2023-04-15,India,Odisha,Mobile,28,Male,Facebook Ads,4.0,30.75,37.0,2023-05-07,0.0,0.0,0.0,,,75,53.0,0.0,0.0,0,11.225,0.5786082474226805,1
3220,2023-01-01,India,Tamil Nadu,Mobile,35,Female,Referral,5.0,29.4,47.0,2023-05-31,9502.0,2.0,4751.0,2023-02-08,2023-05-19,179,29.0,4751.0,1900.4,1,11.719999999999999,0.6041237113402061,0
3221,2023-03-13,India,Karnataka,Mobile,24,Female,Facebook Ads,5.0,28.4,30.0,2023-06-29,6713.0,1.0,6713.0,2023-03-13,2023-03-13,108,0.0,6713.0,1342.6,1,11.219999999999999,0.5783505154639175,0
3222,2023-03-28,India,Karnataka,Desktop,38,Female,Facebook Ads,1.0,25.0,14.0,2023-05-18,28836.0,4.0,7209.0,2023-01-26,2023-06-26,93,42.0,7209.0,28836.0,1,8.8,0.45360824742268047,1
3223,2023-06-15,India,Tamil Nadu,Mobile,52,Female,Organic,4.0,33.75,32.0,2023-06-19,0.0,0.0,0.0,,,14,10.0,0.0,0.0,0,12.125,0.625,0
3224,2023-01-06,India,Karnataka,Mobile,54,Male,Facebook Ads,3.0,45.666666666666664,17.0,2023-06-10,19338.0,2.0,9669.0,2023-01-12,2023-01-21,174,19.0,9669.0,6446.0,1,15.6,0.8041237113402062,0
3225,2023-06-02,India,Telangana,Desktop,47,Female,Google Ads,5.0,19.8,47.0,2023-05-22,6431.0,2.0,3215.5,2023-03-04,2023-04-30,27,38.0,3215.5,1286.2,1,8.840000000000002,0.4556701030927836,1
3226,2023-05-25,India,Tamil Nadu,Desktop,34,Male,Facebook Ads,5.0,29.0,40.0,2023-05-03,15051.0,3.0,5017.0,2023-01-01,2023-05-20,35,57.0,5017.0,3010.2,1,11.799999999999999,0.6082474226804123,1
3227,2023-03-02,India,West Bengal,Mobile,50,Female,Facebook Ads,3.0,31.333333333333332,25.0,2023-06-23,7158.0,2.0,3579.0,2023-01-10,2023-01-19,119,6.0,3579.0,2386.0,1,11.299999999999999,0.5824742268041238,0
3228,2023-01-12,India,Delhi,Desktop,33,Male,Google Ads,5.0,16.2,36.0,2023-06-10,30086.0,6.0,5014.333333333333,2023-02-11,2023-06-20,168,19.0,5014.333333333333,6017.2,1,8.559999999999999,0.44123711340206184,0
3229,2023-01-06,India,Gujarat,Mobile,32,Female,Google Ads,7.0,40.142857142857146,50.0,2023-05-14,0.0,0.0,0.0,,,174,46.0,0.0,0.0,0,15.542857142857143,0.801178203240059,1
3230,2023-01-27,India,Maharashtra,Mobile,30,Male,Facebook Ads,6.0,27.166666666666668,45.0,2023-06-16,0.0,0.0,0.0,,,153,13.0,0.0,0.0,0,11.15,0.5747422680412372,0
3231,2023-05-16,India,Uttar Pradesh,Mobile,56,Male,Organic,6.0,37.166666666666664,34.0,2023-04-18,15499.0,3.0,5166.333333333333,2023-01-11,2023-06-15,44,72.0,5166.333333333333,2583.1666666666665,1,14.749999999999998,0.7603092783505154,1
