user_id,signup_date,country,state,device,age,gender,acquisition_channel,is_registered,total_sessions,avg_session_duration,total_pages_viewed,last_active_date,total_revenue,total_purchases,avg_order_value,first_purchase_date,last_purchase_date,days_since_signup,days_since_last_active,avg_revenue_per_purchase,revenue_per_session,has_purchased,engagement_score_raw,engagement_score,churn_eligible,churn,rfm_recency,rfm_frequency,rfm_monetary,R,F,M,RFM_Total,RFM_Segment,cluster,cluster_label,churn_proba,risk_tier
1197,2023-05-21,India,Rajasthan,Desktop,47,Female,Google Ads,1,5,19.0,31,2023-06-14,2474.0,2,1237.0,2023-05-27,2023-06-12,39,15.0,1237.0,494.8,1,8.6,0.4284420289855072,1,0,18.0,2.0,2474.0,3,1,1,5.0,Lost,1.0,Casual Buyers,0.021287146782801667,Low Risk
1198,2023-06-28,India,Delhi,Mobile,33,Female,Google Ads,1,5,12.2,38,2023-06-29,9651.0,3,3217.0,2023-06-29,2023-06-29,1,0.0,3217.0,1930.2,1,6.76,0.3367753623188406,0,0,1.0,3.0,9651.0,5,2,4,11.0,Potential Loyalists,0.0,Engaged Regulars,,Not Observable
1199,2023-05-03,India,Karnataka,Desktop,35,Female,Google Ads,1,5,29.2,34,2023-06-25,0.0,0,0.0,,,57,4.0,0.0,0.0,0,11.26,0.5609601449275362,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.041910223989888806,Low Risk
1200,2023-03-03,India,Maharashtra,Desktop,43,Female,Organic,1,3,40.666666666666664,11,2023-06-16,0.0,0,0.0,,,118,13.0,0.0,0.0,0,13.7,0.6825181159420289,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.3802566712208318,Medium Risk
1201,2023-02-01,India,West Bengal,Mobile,34,Male,Google Ads,1,5,21.4,44,2023-06-13,9149.0,3,3049.6666666666665,2023-03-06,2023-05-04,148,16.0,3049.6666666666665,1829.8,1,9.519999999999998,0.4742753623188405,1,0,57.0,3.0,9149.0,1,2,4,7.0,Needs Attention,2.0,Dormant / At-Risk,0.29313263020994484,Low Risk
1202,2023-06-07,India,Delhi,Mobile,28,Male,Referral,1,4,34.75,26,2023-06-16,0.0,0,0.0,,,22,13.0,0.0,0.0,0,12.424999999999999,0.6189990942028984,0,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,,Not Observable
1203,2023-01-29,India,Gujarat,Desktop,46,Female,Organic,1,5,29.0,26,2023-06-12,16559.0,7,2365.5714285714284,2023-01-29,2023-06-24,151,17.0,2365.5714285714284,3311.8,1,12.6,0.6277173913043478,1,0,6.0,7.0,16559.0,4,5,5,14.0,Champions,3.0,VIP / Champions,0.2763877801495694,Low Risk
1204,2023-02-18,India,Uttar Pradesh,Desktop,26,Male,Facebook Ads,1,8,28.0,46,2023-06-17,10501.0,3,3500.3333333333335,2023-04-09,2023-04-27,131,12.0,3500.3333333333335,1312.625,1,13.0,0.6476449275362319,1,0,64.0,3.0,10501.0,1,2,4,7.0,Needs Attention,2.0,Dormant / At-Risk,0.10849475529671725,Low Risk
1205,2023-06-22,India,Tamil Nadu,Mobile,34,Female,Google Ads,1,8,22.375,52,2023-06-29,8888.0,5,1777.6,2023-06-22,2023-06-28,7,0.0,1777.6,1111.0,1,11.712499999999999,0.583503170289855,0,0,2.0,5.0,8888.0,5,5,4,14.0,Champions,0.0,Engaged Regulars,,Not Observable
1206,2023-01-30,India,Maharashtra,Mobile,44,Female,Facebook Ads,1,8,30.625,82,2023-06-12,5885.0,3,1961.6666666666667,2023-02-10,2023-06-10,150,17.0,1961.6666666666667,735.625,1,13.7875,0.6868772644927535,1,0,20.0,3.0,5885.0,3,2,2,7.0,Needs Attention,1.0,Casual Buyers,0.1009673590174104,Low Risk
1207,2023-05-24,India,Karnataka,Mobile,54,Female,Referral,1,2,25.5,13,2023-05-30,7542.0,4,1885.5,2023-05-25,2023-06-28,36,30.0,1885.5,3771.0,1,9.45,0.4707880434782608,1,0,2.0,4.0,7542.0,5,4,3,12.0,Loyal Customers,0.0,Engaged Regulars,0.045757103037397585,Low Risk
1208,2023-06-17,India,Telangana,Mobile,39,Male,Referral,1,5,43.2,35,2023-06-27,1321.0,1,1321.0,2023-06-18,2023-06-18,12,2.0,1321.0,264.2,1,15.66,0.7801630434782608,0,0,12.0,1.0,1321.0,3,1,1,5.0,Lost,1.0,Casual Buyers,,Not Observable
1209,2023-01-19,India,Rajasthan,Desktop,25,Female,Facebook Ads,1,4,39.0,33,2023-06-01,0.0,0,0.0,,,161,28.0,0.0,0.0,0,13.7,0.6825181159420289,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.40638532152615453,Medium Risk
1210,2023-01-18,India,Rajasthan,Desktop,20,Female,Organic,1,2,29.0,15,2023-05-14,3830.0,3,1276.6666666666667,2023-02-21,2023-04-01,162,46.0,1276.6666666666667,1915.0,1,10.299999999999999,0.5131340579710144,1,1,90.0,3.0,3830.0,1,2,1,4.0,Lost,2.0,Dormant / At-Risk,0.7236477948992168,Critical Risk
1211,2023-01-01,India,West Bengal,Mobile,55,Male,Referral,1,7,30.857142857142858,38,2023-06-03,0.0,0,0.0,,,179,26.0,0.0,0.0,0,12.757142857142856,0.6355460662525879,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.24628979676794335,Low Risk
1212,2023-03-19,India,Karnataka,Desktop,52,Female,Organic,1,3,43.666666666666664,37,2023-04-24,4750.0,1,4750.0,2023-06-17,2023-06-17,102,66.0,4750.0,1583.3333333333333,1,14.799999999999999,0.7373188405797101,1,1,13.0,1.0,4750.0,3,1,2,6.0,Lost,1.0,Casual Buyers,0.2429368967229161,Low Risk
1213,2023-04-25,India,Maharashtra,Mobile,49,Male,Google Ads,1,3,31.0,21,2023-06-29,4805.0,1,4805.0,2023-06-02,2023-06-02,65,0.0,4805.0,1601.6666666666667,1,10.999999999999998,0.5480072463768115,1,0,28.0,1.0,4805.0,2,1,2,5.0,Lost,1.0,Casual Buyers,0.09496016464389055,Low Risk
1214,2023-06-24,India,Gujarat,Mobile,25,Male,Facebook Ads,1,5,15.6,52,2023-06-27,0.0,0,0.0,,,5,2.0,0.0,0.0,0,7.18,0.3576992753623188,0,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,,Not Observable
1215,2023-04-23,India,Tamil Nadu,Mobile,44,Male,Google Ads,1,4,12.25,15,2023-06-28,16875.0,6,2812.5,2023-05-31,2023-06-28,67,1.0,2812.5,4218.75,1,6.875,0.34250452898550726,1,0,2.0,6.0,16875.0,5,5,5,15.0,Champions,3.0,VIP / Champions,0.06794047709107949,Low Risk
1216,2023-04-24,India,Telangana,Mobile,49,Male,Organic,1,4,23.75,25,2023-06-26,5489.0,2,2744.5,2023-05-25,2023-06-15,66,3.0,2744.5,1372.25,1,9.525,0.47452445652173914,1,0,15.0,2.0,5489.0,3,1,2,6.0,Lost,1.0,Casual Buyers,0.051540129017912585,Low Risk
1217,2023-06-15,India,Uttar Pradesh,Mobile,53,Male,Referral,1,6,11.666666666666666,30,2023-06-25,0.0,0,0.0,,,14,4.0,0.0,0.0,0,6.5,0.32382246376811596,0,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,,Not Observable
1218,2023-06-28,India,Odisha,Mobile,51,Male,Organic,1,6,33.0,43,2023-06-29,0.0,0,0.0,,,1,0.0,0.0,0.0,0,12.9,0.6426630434782609,0,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,,Not Observable
1219,2023-03-04,India,Odisha,Desktop,42,Male,Facebook Ads,1,7,19.428571428571427,37,2023-06-27,0.0,0,0.0,,,117,2.0,0.0,0.0,0,9.32857142857143,0.46473861283643897,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.10478357538267725,Low Risk
1220,2023-05-12,India,Telangana,Desktop,48,Female,Referral,1,2,46.5,20,2023-06-05,0.0,0,0.0,,,48,24.0,0.0,0.0,0,14.95,0.7447916666666666,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.05982481317788952,Low Risk
1221,2023-05-09,India,Maharashtra,Mobile,59,Female,Referral,1,10,21.6,70,2023-06-29,0.0,0,0.0,,,51,0.0,0.0,0.0,0,11.48,0.5719202898550725,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.01794622327753089,Low Risk
1222,2023-01-08,India,Telangana,Mobile,30,Female,Facebook Ads,1,5,30.0,26,2023-06-12,0.0,0,0.0,,,172,17.0,0.0,0.0,0,11.5,0.5729166666666666,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.2934301409522784,Low Risk
1223,2023-06-06,India,Karnataka,Mobile,32,Female,Facebook Ads,1,5,38.2,20,2023-06-22,0.0,0,0.0,,,23,7.0,0.0,0.0,0,13.96,0.6954710144927536,0,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,,Not Observable
1224,2023-02-24,India,Odisha,Desktop,30,Female,Organic,1,3,27.333333333333332,17,2023-06-06,0.0,0,0.0,,,125,23.0,0.0,0.0,0,9.7,0.48324275362318836,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.3952960741875145,Medium Risk
1225,2023-04-13,India,West Bengal,Mobile,50,Female,Google Ads,1,6,41.5,46,2023-06-17,0.0,0,0.0,,,77,12.0,0.0,0.0,0,15.45,0.7697010869565217,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.05478860290674849,Low Risk
1226,2023-05-11,India,Karnataka,Mobile,48,Female,Google Ads,1,5,38.2,32,2023-06-08,0.0,0,0.0,,,49,21.0,0.0,0.0,0,13.96,0.6954710144927536,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.023516725682592502,Low Risk
1227,2023-02-01,India,Odisha,Mobile,42,Female,Facebook Ads,1,8,27.0,86,2023-06-09,0.0,0,0.0,,,148,20.0,0.0,0.0,0,12.1,0.6028079710144927,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.09538105367442333,Low Risk
1228,2023-01-10,India,Gujarat,Mobile,57,Male,Referral,1,7,29.571428571428573,53,2023-06-13,20079.0,6,3346.5,2023-02-13,2023-06-03,170,16.0,3346.5,2868.4285714285716,1,13.571428571428573,0.6761128364389235,1,0,27.0,6.0,20079.0,2,5,5,12.0,Cannot Lose Them,3.0,VIP / Champions,0.27956729855775125,Low Risk
1229,2023-04-20,India,Tamil Nadu,Mobile,40,Female,Referral,1,8,33.875,55,2023-06-24,0.0,0,0.0,,,70,5.0,0.0,0.0,0,14.1625,0.7055593297101449,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.030080185369598996,Low Risk
1230,2023-06-11,India,Rajasthan,Desktop,55,Female,Facebook Ads,1,2,30.5,18,2023-06-25,9232.0,3,3077.3333333333335,2023-06-12,2023-06-19,18,4.0,3077.3333333333335,4616.0,1,10.75,0.535552536231884,0,0,11.0,3.0,9232.0,3,2,4,9.0,Potential Loyalists,0.0,Engaged Regulars,,Not Observable
1231,2023-05-04,India,Karnataka,Desktop,20,Male,Referral,1,3,29.0,20,2023-06-14,0.0,0,0.0,,,56,15.0,0.0,0.0,0,10.2,0.5081521739130435,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.08745924092467743,Low Risk
1232,2023-03-28,India,Rajasthan,Mobile,33,Male,Organic,1,5,37.2,40,2023-05-31,5325.0,4,1331.25,2023-04-18,2023-06-23,93,29.0,1331.25,1065.0,1,14.46,0.7203804347826087,1,0,7.0,4.0,5325.0,4,4,2,10.0,Loyal Customers,0.0,Engaged Regulars,0.122903742320117,Low Risk
1233,2023-02-24,India,Rajasthan,Mobile,19,Male,Google Ads,1,7,24.142857142857142,51,2023-06-21,3824.0,3,1274.6666666666667,2023-02-26,2023-06-09,125,8.0,1274.6666666666667,546.2857142857143,1,11.342857142857142,0.5650879917184264,1,0,21.0,3.0,3824.0,3,2,1,6.0,Lost,1.0,Casual Buyers,0.1531157105487466,Low Risk
1234,2023-02-01,India,Odisha,Mobile,40,Female,Referral,1,2,27.5,27,2023-06-05,16240.0,5,3248.0,2023-02-27,2023-06-10,148,24.0,3248.0,8120.0,1,10.25,0.5106431159420289,1,0,20.0,5.0,16240.0,3,5,5,13.0,Champions,3.0,VIP / Champions,0.5719883448914967,High Risk
1235,2023-06-27,India,Karnataka,Desktop,51,Male,Organic,1,5,37.6,31,2023-06-29,9262.0,3,3087.3333333333335,2023-06-27,2023-06-28,2,0.0,3087.3333333333335,1852.4,1,14.379999999999999,0.7163949275362318,0,0,2.0,3.0,9262.0,5,2,4,11.0,Potential Loyalists,0.0,Engaged Regulars,,Not Observable
1236,2023-05-15,India,Tamil Nadu,Mobile,47,Male,Referral,1,4,30.0,20,2023-06-29,7138.0,2,3569.0,2023-05-26,2023-06-13,45,0.0,3569.0,1784.5,1,11.4,0.5679347826086957,1,0,17.0,2.0,7138.0,3,1,3,7.0,Needs Attention,1.0,Casual Buyers,0.027875041239562606,Low Risk
1237,2023-04-03,India,Gujarat,Mobile,27,Male,Google Ads,1,8,33.875,60,2023-06-22,0.0,0,0.0,,,87,7.0,0.0,0.0,0,14.1625,0.7055593297101449,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.04747627890231933,Low Risk
1238,2023-01-08,India,Delhi,Mobile,18,Male,Google Ads,1,1,1.0,8,2023-06-07,0.0,0,0.0,,,172,22.0,0.0,0.0,0,0.8,0.03985507246376812,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.8921682448855824,Critical Risk
1239,2023-03-06,India,West Bengal,Mobile,39,Female,Google Ads,1,3,34.333333333333336,16,2023-05-28,0.0,0,0.0,,,115,32.0,0.0,0.0,0,11.8,0.5878623188405797,1,1,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.38209637243237465,Medium Risk
1240,2023-02-26,India,Rajasthan,Mobile,50,Male,Google Ads,1,4,32.25,41,2023-06-24,0.0,0,0.0,,,123,5.0,0.0,0.0,0,11.674999999999999,0.5816349637681159,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.35247002542722455,Medium Risk
1241,2023-03-08,India,Tamil Nadu,Mobile,42,Female,Organic,1,5,23.6,33,2023-05-29,12893.0,6,2148.8333333333335,2023-03-26,2023-06-26,113,31.0,2148.8333333333335,2578.6,1,10.780000000000001,0.5370471014492754,1,1,4.0,6.0,12893.0,4,5,5,14.0,Champions,3.0,VIP / Champions,0.18596139787042726,Low Risk
1242,2023-03-13,India,Uttar Pradesh,Mobile,39,Male,Referral,1,5,24.8,53,2023-05-30,5943.0,3,1981.0,2023-04-08,2023-05-25,108,30.0,1981.0,1188.6,1,10.54,0.5250905797101448,1,0,36.0,3.0,5943.0,2,3,2,7.0,At Risk,1.0,Casual Buyers,0.16520540269346995,Low Risk
1243,2023-02-23,India,Uttar Pradesh,Mobile,33,Male,Organic,1,5,24.4,31,2023-06-15,0.0,0,0.0,,,126,14.0,0.0,0.0,0,9.82,0.4892210144927536,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.21596024160007124,Low Risk
1244,2023-03-08,India,Delhi,Mobile,47,Male,Facebook Ads,1,5,22.8,25,2023-06-21,0.0,0,0.0,,,113,8.0,0.0,0.0,0,9.34,0.4653079710144927,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.18122653208773806,Low Risk
1245,2023-02-20,India,Delhi,Mobile,35,Female,Facebook Ads,1,4,21.0,32,2023-06-06,14389.0,4,3597.25,2023-04-24,2023-06-18,129,23.0,3597.25,3597.25,1,9.100000000000001,0.45335144927536236,1,0,12.0,4.0,14389.0,3,4,5,12.0,Potential Loyalists,3.0,VIP / Champions,0.3585819965945016,Medium Risk
1246,2023-04-07,India,Delhi,Mobile,41,Male,Referral,1,8,13.5,61,2023-06-29,0.0,0,0.0,,,83,0.0,0.0,0.0,0,8.05,0.4010416666666667,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.04252240059502555,Low Risk
1247,2023-04-02,India,West Bengal,Mobile,22,Female,Google Ads,1,5,28.8,42,2023-06-24,0.0,0,0.0,,,88,5.0,0.0,0.0,0,11.14,0.554981884057971,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.10089026917585552,Low Risk
1248,2023-01-08,India,West Bengal,Mobile,54,Male,Google Ads,1,8,22.0,40,2023-06-07,0.0,0,0.0,,,172,22.0,0.0,0.0,0,10.6,0.5280797101449275,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.17395533394963666,Low Risk
1249,2023-06-11,India,Gujarat,Desktop,40,Female,Referral,1,2,21.5,11,2023-06-19,8832.0,3,2944.0,2023-06-15,2023-06-26,18,10.0,2944.0,4416.0,1,8.05,0.4010416666666667,0,0,4.0,3.0,8832.0,4,3,4,11.0,Loyal Customers,0.0,Engaged Regulars,,Not Observable
1250,2023-02-04,India,Rajasthan,Mobile,59,Female,Referral,1,5,41.6,23,2023-05-30,0.0,0,0.0,,,145,30.0,0.0,0.0,0,14.98,0.746286231884058,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.24929927130264387,Low Risk
1251,2023-04-06,India,Maharashtra,Mobile,44,Male,Organic,1,5,31.4,31,2023-06-02,0.0,0,0.0,,,84,27.0,0.0,0.0,0,11.92,0.5938405797101449,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.0919828785099345,Low Risk
1252,2023-03-29,India,Uttar Pradesh,Mobile,29,Male,Facebook Ads,1,5,31.2,49,2023-06-07,0.0,0,0.0,,,92,22.0,0.0,0.0,0,11.86,0.5908514492753623,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.08398168640591973,Low Risk
1253,2023-03-19,India,Odisha,Mobile,27,Male,Google Ads,1,4,10.5,42,2023-05-27,0.0,0,0.0,,,102,33.0,0.0,0.0,0,5.15,0.25656702898550726,1,1,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.33305922453113757,Medium Risk
1254,2023-02-01,India,Odisha,Mobile,51,Female,Organic,1,7,40.42857142857143,52,2023-06-25,11863.0,5,2372.6,2023-04-22,2023-06-13,148,4.0,2372.6,1694.7142857142858,1,16.628571428571426,0.8284161490683228,1,0,17.0,5.0,11863.0,3,5,5,13.0,Champions,3.0,VIP / Champions,0.21442363770294945,Low Risk
1255,2023-04-30,India,Delhi,Desktop,50,Male,Referral,1,3,25.666666666666668,27,2023-06-11,0.0,0,0.0,,,60,18.0,0.0,0.0,0,9.2,0.4583333333333333,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.09834725517573649,Low Risk
1256,2023-02-15,India,Telangana,Mobile,33,Female,Referral,1,10,37.7,64,2023-06-18,0.0,0,0.0,,,134,11.0,0.0,0.0,0,16.310000000000002,0.8125452898550726,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.10358432087095061,Low Risk
1257,2023-05-24,India,Uttar Pradesh,Mobile,46,Female,Organic,1,5,35.0,28,2023-06-28,0.0,0,0.0,,,36,1.0,0.0,0.0,0,13.0,0.6476449275362319,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.021765765160589232,Low Risk
1258,2023-06-14,India,Maharashtra,Desktop,35,Female,Referral,1,3,31.0,29,2023-06-21,0.0,0,0.0,,,15,8.0,0.0,0.0,0,10.799999999999999,0.5380434782608695,0,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,,Not Observable
1259,2023-05-22,India,Maharashtra,Desktop,44,Female,Facebook Ads,1,6,21.166666666666668,45,2023-06-28,9020.0,3,3006.6666666666665,2023-05-29,2023-06-12,38,1.0,3006.6666666666665,1503.3333333333333,1,9.950000000000001,0.49569746376811596,1,0,18.0,3.0,9020.0,3,3,4,10.0,Potential Loyalists,0.0,Engaged Regulars,0.018607351831600137,Low Risk
1260,2023-02-24,India,Odisha,Desktop,24,Female,Google Ads,1,6,29.0,39,2023-06-25,10164.0,4,2541.0,2023-02-27,2023-06-13,125,4.0,2541.0,1694.0,1,12.5,0.6227355072463768,1,0,17.0,4.0,10164.0,3,4,4,11.0,Potential Loyalists,0.0,Engaged Regulars,0.14645039581663102,Low Risk
1261,2023-06-25,India,Telangana,Desktop,53,Female,Google Ads,1,5,25.4,36,2023-06-29,8276.0,3,2758.6666666666665,2023-06-25,2023-06-27,4,0.0,2758.6666666666665,1655.2,1,10.719999999999999,0.5340579710144927,0,0,3.0,3.0,8276.0,5,3,3,11.0,Loyal Customers,0.0,Engaged Regulars,,Not Observable
1262,2023-01-07,India,Maharashtra,Desktop,44,Female,Referral,1,3,42.333333333333336,8,2023-05-29,13667.0,4,3416.75,2023-01-09,2023-02-22,173,31.0,3416.75,4555.666666666667,1,15.000000000000002,0.7472826086956522,1,1,128.0,4.0,13667.0,1,4,5,10.0,Cannot Lose Them,2.0,Dormant / At-Risk,0.5022770178232462,High Risk
1263,2023-03-15,India,Uttar Pradesh,Mobile,27,Male,Facebook Ads,1,6,32.166666666666664,22,2023-05-28,0.0,0,0.0,,,106,32.0,0.0,0.0,0,12.649999999999999,0.6302083333333333,1,1,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.1324844203435065,Low Risk
1264,2023-01-07,India,Rajasthan,Mobile,27,Male,Google Ads,1,6,23.666666666666668,37,2023-05-12,3185.0,2,1592.5,2023-03-22,2023-05-16,173,48.0,1592.5,530.8333333333334,1,10.500000000000002,0.5230978260869567,1,1,45.0,2.0,3185.0,1,1,1,3.0,Lost,1.0,Casual Buyers,0.2471840372098909,Low Risk
1265,2023-06-10,India,Tamil Nadu,Mobile,28,Female,Referral,1,7,21.285714285714285,53,2023-06-26,0.0,0,0.0,,,19,3.0,0.0,0.0,0,9.885714285714286,0.49249482401656314,0,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,,Not Observable
1266,2023-05-31,India,Telangana,Desktop,47,Male,Google Ads,1,4,19.75,29,2023-06-27,2268.0,3,756.0,2023-06-02,2023-06-26,29,2.0,756.0,567.0,1,8.525,0.424705615942029,0,0,4.0,3.0,2268.0,4,3,1,8.0,Loyal Customers,1.0,Casual Buyers,,Not Observable
1267,2023-03-26,India,Maharashtra,Desktop,20,Male,Facebook Ads,1,5,41.8,39,2023-06-23,0.0,0,0.0,,,95,6.0,0.0,0.0,0,15.04,0.7492753623188405,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.14075892765413278,Low Risk
1268,2023-05-27,India,Telangana,Mobile,46,Female,Organic,1,4,9.75,25,2023-06-09,0.0,0,0.0,,,33,20.0,0.0,0.0,0,4.925,0.24535778985507245,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.03171212840584473,Low Risk
1269,2023-04-22,India,Telangana,Mobile,31,Male,Organic,1,6,46.5,46,2023-06-24,5857.0,3,1952.3333333333333,2023-04-22,2023-06-29,68,5.0,1952.3333333333333,976.1666666666666,1,17.55,0.8743206521739131,1,0,1.0,3.0,5857.0,5,3,2,10.0,Loyal Customers,0.0,Engaged Regulars,0.0412528561207799,Low Risk
1270,2023-05-05,India,Rajasthan,Desktop,30,Female,Google Ads,1,4,35.0,30,2023-06-28,0.0,0,0.0,,,55,1.0,0.0,0.0,0,12.5,0.6227355072463768,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.0363059098980983,Low Risk
1271,2023-05-27,India,Uttar Pradesh,Desktop,36,Female,Referral,1,3,23.666666666666668,22,2023-06-20,11570.0,5,2314.0,2023-06-02,2023-06-29,33,9.0,2314.0,3856.6666666666665,1,9.600000000000001,0.47826086956521746,1,0,1.0,5.0,11570.0,5,5,5,15.0,Champions,3.0,VIP / Champions,0.03604154105878321,Low Risk
1272,2023-02-05,India,Odisha,Mobile,42,Male,Facebook Ads,1,5,33.2,40,2023-06-21,0.0,0,0.0,,,144,8.0,0.0,0.0,0,12.46,0.6207427536231884,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.2850239646098708,Low Risk
1273,2023-01-29,India,Rajasthan,Desktop,27,Female,Referral,1,4,29.75,41,2023-06-26,8503.0,4,2125.75,2023-01-31,2023-05-24,151,3.0,2125.75,2125.75,1,11.725,0.5841259057971014,1,0,37.0,4.0,8503.0,2,4,3,9.0,Cannot Lose Them,0.0,Engaged Regulars,0.4238294904101503,Medium Risk
1274,2023-03-23,India,Maharashtra,Mobile,32,Female,Organic,1,8,27.5,46,2023-06-22,0.0,0,0.0,,,98,7.0,0.0,0.0,0,12.25,0.6102807971014492,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.06222898831784536,Low Risk
1275,2023-01-02,India,Delhi,Mobile,45,Male,Google Ads,1,7,28.857142857142858,60,2023-04-21,0.0,0,0.0,,,178,69.0,0.0,0.0,0,12.157142857142857,0.6056547619047619,1,1,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.22388169791670853,Low Risk
1276,2023-05-09,India,Rajasthan,Mobile,57,Male,Referral,1,1,25.0,3,2023-06-21,0.0,0,0.0,,,51,8.0,0.0,0.0,0,8.0,0.39855072463768115,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.6448662941546374,High Risk
1277,2023-02-16,India,Delhi,Mobile,55,Female,Facebook Ads,1,4,29.0,44,2023-05-16,11897.0,5,2379.4,2023-02-17,2023-06-25,133,44.0,2379.4,2974.25,1,11.7,0.5828804347826086,1,1,5.0,5.0,11897.0,4,5,5,14.0,Champions,3.0,VIP / Champions,0.39786839647649735,Medium Risk
1278,2023-05-28,India,Karnataka,Mobile,24,Male,Facebook Ads,1,6,37.166666666666664,28,2023-06-23,8696.0,3,2898.6666666666665,2023-05-29,2023-06-28,32,6.0,2898.6666666666665,1449.3333333333333,1,14.749999999999998,0.7348278985507245,1,0,2.0,3.0,8696.0,5,3,4,12.0,Loyal Customers,0.0,Engaged Regulars,0.020810196738905867,Low Risk
1279,2023-01-11,India,Odisha,Desktop,31,Female,Referral,1,7,38.857142857142854,56,2023-06-18,0.0,0,0.0,,,169,11.0,0.0,0.0,0,15.157142857142857,0.7551112836438924,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.2298528045506233,Low Risk
1280,2023-05-10,India,Uttar Pradesh,Desktop,47,Male,Facebook Ads,1,3,29.666666666666668,29,2023-06-03,0.0,0,0.0,,,50,26.0,0.0,0.0,0,10.4,0.5181159420289855,1,0,-1.0,0.0,0.0,0,0,0,0.0,Non-Buyer,,Non-Buyer,0.04656830892779225,Low Risk
1281,2023-04-29,India,Tamil Nadu,Desktop,57,Male,Facebook Ads,1,6,31.666666666666668,47,2023-06-24,4950.0,3,1650.0,2023-05-15,2023-06-28,61,5.0,1650.0,825.0,1,13.1,0.6526268115942029,1,0,2.0,3.0,4950.0,5,3,2,10.0,Loyal Customers,1.0,Casual Buyers,0.035040255222115596,Low Risk
